s_codigo_cf,fecha,hora,reg_val
em-ciep-01,191120,112849,9
em-ciep-01,191120,112857,9
em-ciep-01,191120,112905,9
em-ciep-01,191120,112913,9
em-ciep-01,191120,112921,8
em-ciep-01,191120,112929,8
em-ciep-01,191120,112937,8
em-ciep-01,191120,112945,9
em-ciep-01,191120,112953,6
em-ciep-01,191120,113001,11
em-ciep-01,191120,113009,10
em-ciep-01,191120,113017,9
em-ciep-01,191120,113025,9
em-ciep-01,191120,113033,8
em-ciep-01,191120,113041,8
em-ciep-01,191120,113049,8
em-ciep-01,191120,113057,8
em-ciep-01,191120,113105,8
em-ciep-01,191120,113113,8
em-ciep-01,191120,113121,8
em-ciep-01,191120,113129,7
em-ciep-01,191120,113137,7
em-ciep-01,191120,113145,7
em-ciep-01,191120,113153,8
em-ciep-01,191120,113201,8
em-ciep-01,191120,113209,9
em-ciep-01,191120,113217,9
em-ciep-01,191120,113225,8
em-ciep-01,191120,113233,7
em-ciep-01,191120,113241,7
em-ciep-01,191120,113249,8
em-ciep-01,191120,113257,8
em-ciep-01,191120,113305,9
em-ciep-01,191120,113313,8
em-ciep-01,191120,113321,8
em-ciep-01,191120,113329,8
em-ciep-01,191120,113337,8
em-ciep-01,191120,113345,8
em-ciep-01,191120,113353,8
em-ciep-01,191120,113401,7
em-ciep-01,191120,113409,8
em-ciep-01,191120,113417,7
em-ciep-01,191120,113425,7
em-ciep-01,191120,113433,8
em-ciep-01,191120,113441,8
em-ciep-01,191120,113449,7
em-ciep-01,191120,113457,7
em-ciep-01,191120,113505,8
em-ciep-01,191120,113513,7
em-ciep-01,191120,113521,8
em-ciep-01,191120,113529,8
em-ciep-01,191120,113537,8
em-ciep-01,191120,113545,6
em-ciep-01,191120,113553,5
em-ciep-01,191120,113601,6
em-ciep-01,191120,113609,6
em-ciep-01,191120,113617,7
em-ciep-01,191120,113625,7
em-ciep-01,191120,113633,7
em-ciep-01,191120,113641,7
em-ciep-01,191120,113649,6
em-ciep-01,191120,113657,7
em-ciep-01,191120,113705,7
em-ciep-01,191120,113713,7
em-ciep-01,191120,113721,7
em-ciep-01,191120,113729,7
em-ciep-01,191120,113737,7
em-ciep-01,191120,113745,7
em-ciep-01,191120,113753,7
em-ciep-01,191120,113801,7
em-ciep-01,191120,113809,7
em-ciep-01,191120,113817,6
em-ciep-01,191120,113825,8
em-ciep-01,191120,113833,8
em-ciep-01,191120,113841,8
em-ciep-01,191120,113849,8
em-ciep-01,191120,113857,7
em-ciep-01,191120,113905,7
em-ciep-01,191120,113913,8
em-ciep-01,191120,113921,8
em-ciep-01,191120,113929,8
em-ciep-01,191120,113937,8
em-ciep-01,191120,113945,8
em-ciep-01,191120,113953,7
em-ciep-01,191120,114001,6
em-ciep-01,191120,114009,8
em-ciep-01,191120,114017,7
em-ciep-01,191120,114025,8
em-ciep-01,191120,114033,6
em-ciep-01,191120,114041,8
em-ciep-01,191120,114049,8
em-ciep-01,191120,114057,8
em-ciep-01,191120,114105,8
em-ciep-01,191120,114113,7
em-ciep-01,191120,114121,7
em-ciep-01,191120,114129,8
em-ciep-01,191120,114137,8
em-ciep-01,191120,114145,8
em-ciep-01,191120,114153,8
em-ciep-01,191120,114201,8
em-ciep-01,191120,114209,7
em-ciep-01,191120,114217,7
em-ciep-01,191120,114225,8
em-ciep-01,191120,114233,8
em-ciep-01,191120,114241,8
em-ciep-01,191120,114249,7
em-ciep-01,191120,114257,6
em-ciep-01,191120,114305,6
em-ciep-01,191120,114312,7
em-ciep-01,191120,114320,5
em-ciep-01,191120,114328,7
em-ciep-01,191120,114336,7
em-ciep-01,191120,114344,8
em-ciep-01,191120,114352,7
em-ciep-01,191120,114400,6
em-ciep-01,191120,114408,7
em-ciep-01,191120,114416,7
em-ciep-01,191120,114424,7
em-ciep-01,191120,114432,7
em-ciep-01,191120,114440,7
em-ciep-01,191120,114448,7
em-ciep-01,191120,114456,8
em-ciep-01,191120,114504,8
em-ciep-01,191120,114512,9
em-ciep-01,191120,114520,9
em-ciep-01,191120,114528,9
em-ciep-01,191120,114536,8
em-ciep-01,191120,114544,8
em-ciep-01,191120,114553,6
em-ciep-01,191120,114601,7
em-ciep-01,191120,114609,7
em-ciep-01,191120,114617,8
em-ciep-01,191120,114625,8
em-ciep-01,191120,114633,7
em-ciep-01,191120,114641,7
em-ciep-01,191120,114649,7
em-ciep-01,191120,114657,7
em-ciep-01,191120,114705,7
em-ciep-01,191120,114713,6
em-ciep-01,191120,114721,7
em-ciep-01,191120,114729,7
em-ciep-01,191120,114737,5
em-ciep-01,191120,114745,6
em-ciep-01,191120,114753,6
em-ciep-01,191120,114801,7
em-ciep-01,191120,114809,8
em-ciep-01,191120,114817,8
em-ciep-01,191120,114825,7
em-ciep-01,191120,114832,5
em-ciep-01,191120,114840,5
em-ciep-01,191120,114848,6
em-ciep-01,191120,114856,5
em-ciep-01,191120,114904,6
em-ciep-01,191120,114912,7
em-ciep-01,191120,114920,8
em-ciep-01,191120,114928,8
em-ciep-01,191120,114936,8
em-ciep-01,191120,114944,8
em-ciep-01,191120,114952,7
em-ciep-01,191120,115000,8
em-ciep-01,191120,115008,8
em-ciep-01,191120,115016,8
em-ciep-01,191120,115024,7
em-ciep-01,191120,115032,7
em-ciep-01,191120,115040,7
em-ciep-01,191120,115048,6
em-ciep-01,191120,115056,6
em-ciep-01,191120,115104,6
em-ciep-01,191120,115113,7
em-ciep-01,191120,115121,6
em-ciep-01,191120,115129,7
em-ciep-01,191120,115137,7
em-ciep-01,191120,115145,8
em-ciep-01,191120,115153,7
em-ciep-01,191120,115201,6
em-ciep-01,191120,115209,6
em-ciep-01,191120,115217,7
em-ciep-01,191120,115225,7
em-ciep-01,191120,115233,6
em-ciep-01,191120,115241,8
em-ciep-01,191120,115249,7
em-ciep-01,191120,115257,7
em-ciep-01,191120,115305,7
em-ciep-01,191120,115313,6
em-ciep-01,191120,115321,6
em-ciep-01,191120,115329,6
em-ciep-01,191120,115337,5
em-ciep-01,191120,115345,5
em-ciep-01,191120,115352,8
em-ciep-01,191120,115400,7
em-ciep-01,191120,115408,7
em-ciep-01,191120,115416,8
em-ciep-01,191120,115424,8
em-ciep-01,191120,115432,7
em-ciep-01,191120,115440,8
em-ciep-01,191120,115448,7
em-ciep-01,191120,115456,8
em-ciep-01,191120,115504,8
em-ciep-01,191120,115512,8
em-ciep-01,191120,115520,8
em-ciep-01,191120,115528,6
em-ciep-01,191120,115536,6
em-ciep-01,191120,115544,6
em-ciep-01,191120,115552,5
em-ciep-01,191120,115600,7
em-ciep-01,191120,115608,8
em-ciep-01,191120,115616,8
em-ciep-01,191120,115624,8
em-ciep-01,191120,115633,8
em-ciep-01,191120,115641,7
em-ciep-01,191120,115649,7
em-ciep-01,191120,115657,7
em-ciep-01,191120,115705,7
em-ciep-01,191120,115713,7
em-ciep-01,191120,115721,5
em-ciep-01,191120,115729,6
em-ciep-01,191120,115737,6
em-ciep-01,191120,115745,6
em-ciep-01,191120,115753,7
em-ciep-01,191120,115801,7
em-ciep-01,191120,115809,6
em-ciep-01,191120,115817,7
em-ciep-01,191120,115825,6
em-ciep-01,191120,115833,8
em-ciep-01,191120,115841,6
em-ciep-01,191120,115849,7
em-ciep-01,191120,115857,6
em-ciep-01,191120,115905,6
em-ciep-01,191120,115912,5
em-ciep-01,191120,115920,9
em-ciep-01,191120,115928,9
em-ciep-01,191120,115936,6
em-ciep-01,191120,115944,6
em-ciep-01,191120,115952,6
em-ciep-01,191120,120000,6
em-ciep-01,191120,120008,6
em-ciep-01,191120,120016,6
em-ciep-01,191120,120024,7
em-ciep-01,191120,120032,6
em-ciep-01,191120,120040,6
em-ciep-01,191120,120048,6
em-ciep-01,191120,120056,7
em-ciep-01,191120,120104,6
em-ciep-01,191120,120112,8
em-ciep-01,191120,120120,6
em-ciep-01,191120,120128,6
em-ciep-01,191120,120136,6
em-ciep-01,191120,120144,6
em-ciep-01,191120,120153,7
em-ciep-01,191120,120201,6
em-ciep-01,191120,120209,7
em-ciep-01,191120,120217,6
em-ciep-01,191120,120225,6
em-ciep-01,191120,120233,6
em-ciep-01,191120,120241,6
em-ciep-01,191120,120249,6
em-ciep-01,191120,120257,6
em-ciep-01,191120,120305,7
em-ciep-01,191120,120313,6
em-ciep-01,191120,120321,6
em-ciep-01,191120,120329,4
em-ciep-01,191120,120337,7
em-ciep-01,191120,120345,6
em-ciep-01,191120,120353,7
em-ciep-01,191120,120401,7
em-ciep-01,191120,120409,7
em-ciep-01,191120,120417,6
em-ciep-01,191120,120425,6
