s_codigo_cf,fecha,hora,reg_val
em-ciep-01,191120,60748,1
em-ciep-01,191120,60756,1
em-ciep-01,191120,60804,0
em-ciep-01,191120,60812,1
em-ciep-01,191120,60820,1
em-ciep-01,191120,60828,1
em-ciep-01,191120,60836,1
em-ciep-01,191120,60844,0
em-ciep-01,191120,60852,2
em-ciep-01,191120,60900,0
em-ciep-01,191120,60908,1
em-ciep-01,191120,60916,1
em-ciep-01,191120,60924,1
em-ciep-01,191120,60932,1
em-ciep-01,191120,60940,1
em-ciep-01,191120,60948,1
em-ciep-01,191120,60956,1
em-ciep-01,191120,61004,1
em-ciep-01,191120,61012,1
em-ciep-01,191120,61020,1
em-ciep-01,191120,61028,0
em-ciep-01,191120,61036,1
em-ciep-01,191120,61044,1
em-ciep-01,191120,61052,1
em-ciep-01,191120,61100,1
em-ciep-01,191120,61108,1
em-ciep-01,191120,61116,2
em-ciep-01,191120,61124,2
em-ciep-01,191120,61131,1
em-ciep-01,191120,61139,2
em-ciep-01,191120,61147,0
em-ciep-01,191120,61155,1
em-ciep-01,191120,61203,2
em-ciep-01,191120,61211,0
em-ciep-01,191120,61219,1
em-ciep-01,191120,61227,2
em-ciep-01,191120,61235,2
em-ciep-01,191120,61243,1
em-ciep-01,191120,61251,1
em-ciep-01,191120,61259,1
em-ciep-01,191120,61307,0
em-ciep-01,191120,61315,0
em-ciep-01,191120,61323,0
em-ciep-01,191120,61331,0
em-ciep-01,191120,61339,1
em-ciep-01,191120,61347,1
em-ciep-01,191120,61355,1
em-ciep-01,191120,61403,2
em-ciep-01,191120,61412,1
em-ciep-01,191120,61420,2
em-ciep-01,191120,61428,2
em-ciep-01,191120,61436,1
em-ciep-01,191120,61444,1
em-ciep-01,191120,61452,0
em-ciep-01,191120,61500,0
em-ciep-01,191120,61508,1
em-ciep-01,191120,61516,1
em-ciep-01,191120,61524,1
em-ciep-01,191120,61532,1
em-ciep-01,191120,61540,1
em-ciep-01,191120,61548,0
em-ciep-01,191120,61556,1
em-ciep-01,191120,61604,1
em-ciep-01,191120,61612,1
em-ciep-01,191120,61620,1
em-ciep-01,191120,61628,1
em-ciep-01,191120,61636,1
em-ciep-01,191120,61644,1
em-ciep-01,191120,61652,1
em-ciep-01,191120,61700,1
em-ciep-01,191120,61708,1
em-ciep-01,191120,61716,1
em-ciep-01,191120,61724,1
em-ciep-01,191120,61732,1
em-ciep-01,191120,61740,1
em-ciep-01,191120,61748,2
em-ciep-01,191120,61756,1
em-ciep-01,191120,61804,1
em-ciep-01,191120,61812,2
em-ciep-01,191120,61820,2
em-ciep-01,191120,61828,2
em-ciep-01,191120,61836,2
em-ciep-01,191120,61844,1
em-ciep-01,191120,61852,1
em-ciep-01,191120,61900,1
em-ciep-01,191120,61908,1
em-ciep-01,191120,61916,1
em-ciep-01,191120,61924,1
em-ciep-01,191120,61932,2
em-ciep-01,191120,61940,1
em-ciep-01,191120,61948,1
em-ciep-01,191120,61956,1
em-ciep-01,191120,62004,2
em-ciep-01,191120,62012,2
em-ciep-01,191120,62020,1
em-ciep-01,191120,62028,2
em-ciep-01,191120,62036,1
em-ciep-01,191120,62044,1
em-ciep-01,191120,62052,2
em-ciep-01,191120,62100,1
em-ciep-01,191120,62108,1
em-ciep-01,191120,62116,1
em-ciep-01,191120,62124,1
em-ciep-01,191120,62132,1
em-ciep-01,191120,62140,1
em-ciep-01,191120,62148,2
em-ciep-01,191120,62156,2
em-ciep-01,191120,62204,2
em-ciep-01,191120,62213,2
em-ciep-01,191120,62221,2
em-ciep-01,191120,62229,1
em-ciep-01,191120,62237,1
em-ciep-01,191120,62245,1
em-ciep-01,191120,62253,0
em-ciep-01,191120,62301,1
em-ciep-01,191120,62309,1
em-ciep-01,191120,62317,1
em-ciep-01,191120,62325,1
em-ciep-01,191120,62333,2
em-ciep-01,191120,62341,2
em-ciep-01,191120,62349,2
em-ciep-01,191120,62357,3
em-ciep-01,191120,62405,3
em-ciep-01,191120,62413,3
em-ciep-01,191120,62421,1
em-ciep-01,191120,62429,1
em-ciep-01,191120,62437,0
em-ciep-01,191120,62445,1
em-ciep-01,191120,62452,1
em-ciep-01,191120,62500,2
em-ciep-01,191120,62508,2
em-ciep-01,191120,62516,2
em-ciep-01,191120,62524,2
em-ciep-01,191120,62532,2
em-ciep-01,191120,62540,2
em-ciep-01,191120,62548,2
em-ciep-01,191120,62556,1
em-ciep-01,191120,62604,2
em-ciep-01,191120,62612,2
em-ciep-01,191120,62620,2
em-ciep-01,191120,62628,3
em-ciep-01,191120,62636,1
em-ciep-01,191120,62644,2
em-ciep-01,191120,62652,3
em-ciep-01,191120,62700,1
em-ciep-01,191120,62708,2
em-ciep-01,191120,62716,2
em-ciep-01,191120,62724,2
em-ciep-01,191120,62732,2
em-ciep-01,191120,62740,1
em-ciep-01,191120,62748,2
em-ciep-01,191120,62756,1
em-ciep-01,191120,62804,1
em-ciep-01,191120,62812,2
em-ciep-01,191120,62820,2
em-ciep-01,191120,62828,2
em-ciep-01,191120,62836,2
em-ciep-01,191120,62844,2
em-ciep-01,191120,62852,2
em-ciep-01,191120,62900,2
em-ciep-01,191120,62908,2
em-ciep-01,191120,62916,1
em-ciep-01,191120,62924,1
em-ciep-01,191120,62932,1
em-ciep-01,191120,62940,1
em-ciep-01,191120,62948,2
em-ciep-01,191120,62956,2
em-ciep-01,191120,63004,2
em-ciep-01,191120,63012,2
em-ciep-01,191120,63020,3
em-ciep-01,191120,63028,2
em-ciep-01,191120,63036,3
em-ciep-01,191120,63044,2
em-ciep-01,191120,63052,2
em-ciep-01,191120,63100,2
em-ciep-01,191120,63108,2
em-ciep-01,191120,63116,1
em-ciep-01,191120,63124,1
em-ciep-01,191120,63132,2
em-ciep-01,191120,63140,2
em-ciep-01,191120,63148,1
em-ciep-01,191120,63156,2
em-ciep-01,191120,63204,2
em-ciep-01,191120,63212,2
em-ciep-01,191120,63220,2
em-ciep-01,191120,63228,3
em-ciep-01,191120,63236,2
em-ciep-01,191120,63244,2
em-ciep-01,191120,63252,2
em-ciep-01,191120,63300,2
em-ciep-01,191120,63308,1
em-ciep-01,191120,63316,3
em-ciep-01,191120,63324,3
em-ciep-01,191120,63332,3
em-ciep-01,191120,63340,1
em-ciep-01,191120,63348,1
em-ciep-01,191120,63356,2
em-ciep-01,191120,63404,2
em-ciep-01,191120,63412,2
em-ciep-01,191120,63420,2
em-ciep-01,191120,63428,2
em-ciep-01,191120,63436,3
em-ciep-01,191120,63444,3
em-ciep-01,191120,63452,3
em-ciep-01,191120,63500,2
em-ciep-01,191120,63508,2
em-ciep-01,191120,63516,2
em-ciep-01,191120,63524,2
em-ciep-01,191120,63532,2
em-ciep-01,191120,63540,2
em-ciep-01,191120,63548,2
em-ciep-01,191120,63556,2
em-ciep-01,191120,63604,4
em-ciep-01,191120,63612,4
em-ciep-01,191120,63620,4
em-ciep-01,191120,63628,3
em-ciep-01,191120,63636,3
em-ciep-01,191120,63644,3
em-ciep-01,191120,63652,3
em-ciep-01,191120,63700,2
em-ciep-01,191120,63708,3
em-ciep-01,191120,63716,2
em-ciep-01,191120,63724,2
em-ciep-01,191120,63732,2
em-ciep-01,191120,63740,2
em-ciep-01,191120,63748,2
em-ciep-01,191120,63756,2
em-ciep-01,191120,63804,2
em-ciep-01,191120,63812,2
em-ciep-01,191120,63820,1
em-ciep-01,191120,63828,1
em-ciep-01,191120,63836,2
em-ciep-01,191120,63844,2
em-ciep-01,191120,63852,2
em-ciep-01,191120,63900,2
em-ciep-01,191120,63908,2
em-ciep-01,191120,63916,2
em-ciep-01,191120,63924,2
em-ciep-01,191120,63932,3
em-ciep-01,191120,63940,3
em-ciep-01,191120,63948,3
em-ciep-01,191120,63956,3
em-ciep-01,191120,64004,2
em-ciep-01,191120,64012,3
em-ciep-01,191120,64020,2
em-ciep-01,191120,64028,2
em-ciep-01,191120,64036,2
em-ciep-01,191120,64044,2
em-ciep-01,191120,64053,3
em-ciep-01,191120,64101,2
em-ciep-01,191120,64109,2
em-ciep-01,191120,64117,2
em-ciep-01,191120,64125,2
em-ciep-01,191120,64133,1
em-ciep-01,191120,64141,2
em-ciep-01,191120,64149,2
em-ciep-01,191120,64157,3
em-ciep-01,191120,64205,3
em-ciep-01,191120,64213,3
em-ciep-01,191120,64221,2
em-ciep-01,191120,64229,2
em-ciep-01,191120,64237,2
em-ciep-01,191120,64245,3
em-ciep-01,191120,64253,3
em-ciep-01,191120,64301,3
em-ciep-01,191120,64309,3
em-ciep-01,191120,64317,1
em-ciep-01,191120,64325,3
em-ciep-01,191120,64332,3
em-ciep-01,191120,64340,2
em-ciep-01,191120,64348,2
em-ciep-01,191120,64356,2
em-ciep-01,191120,64404,2
em-ciep-01,191120,64412,2
em-ciep-01,191120,64420,2
em-ciep-01,191120,64428,2
em-ciep-01,191120,64436,1
em-ciep-01,191120,64444,1
em-ciep-01,191120,64452,3
em-ciep-01,191120,64500,3
em-ciep-01,191120,64508,3
em-ciep-01,191120,64516,2
em-ciep-01,191120,64524,1
em-ciep-01,191120,64532,3
em-ciep-01,191120,64540,3
em-ciep-01,191120,64548,3
em-ciep-01,191120,64556,3
em-ciep-01,191120,64604,2
em-ciep-01,191120,64612,3
em-ciep-01,191120,64620,4
em-ciep-01,191120,64628,3
em-ciep-01,191120,64636,3
em-ciep-01,191120,64644,3
em-ciep-01,191120,64652,3
em-ciep-01,191120,64700,3
em-ciep-01,191120,64708,2
em-ciep-01,191120,64716,3
em-ciep-01,191120,64724,3
em-ciep-01,191120,64732,3
em-ciep-01,191120,64740,2
em-ciep-01,191120,64748,2
em-ciep-01,191120,64756,2
em-ciep-01,191120,64804,2
em-ciep-01,191120,64812,3
em-ciep-01,191120,64820,3
em-ciep-01,191120,64828,3
em-ciep-01,191120,64836,3
em-ciep-01,191120,64844,3
