s_codigo_cf,fecha,hora,reg_val,time_s
em-ciep-01,191120,145944,0,14:59:44
em-ciep-01,191120,145952,0,14:59:52
em-ciep-01,191120,150000,0,15:00:00
em-ciep-01,191120,150008,0,15:00:08
em-ciep-01,191120,150016,1,15:00:16
em-ciep-01,191120,150024,1,15:00:24
em-ciep-01,191120,150033,0,15:00:33
em-ciep-01,191120,150041,1,15:00:41
em-ciep-01,191120,150049,0,15:00:49
em-ciep-01,191120,150057,1,15:00:57
em-ciep-01,191120,150105,1,15:01:05
em-ciep-01,191120,150113,0,15:01:13
em-ciep-01,191120,150121,0,15:01:21
em-ciep-01,191120,150129,0,15:01:29
em-ciep-01,191120,150137,0,15:01:37
em-ciep-01,191120,150145,0,15:01:45
em-ciep-01,191120,150153,0,15:01:53
em-ciep-01,191120,150201,0,15:02:01
em-ciep-01,191120,150209,0,15:02:09
em-ciep-01,191120,150217,0,15:02:17
em-ciep-01,191120,150225,0,15:02:25
em-ciep-01,191120,150233,1,15:02:33
em-ciep-01,191120,150241,1,15:02:41
em-ciep-01,191120,150249,1,15:02:49
em-ciep-01,191120,150257,1,15:02:57
em-ciep-01,191120,150305,0,15:03:05
em-ciep-01,191120,150312,1,15:03:12
em-ciep-01,191120,150320,0,15:03:20
em-ciep-01,191120,150328,0,15:03:28
em-ciep-01,191120,150336,0,15:03:36
em-ciep-01,191120,150344,0,15:03:44
em-ciep-01,191120,150352,0,15:03:52
em-ciep-01,191120,150400,0,15:04:00
em-ciep-01,191120,150408,0,15:04:08
em-ciep-01,191120,150416,0,15:04:16
em-ciep-01,191120,150424,0,15:04:24
em-ciep-01,191120,150432,0,15:04:32
em-ciep-01,191120,150440,0,15:04:40
em-ciep-01,191120,150448,0,15:04:48
em-ciep-01,191120,150456,0,15:04:56
em-ciep-01,191120,150504,1,15:05:04
em-ciep-01,191120,150512,0,15:05:12
em-ciep-01,191120,150520,0,15:05:20
em-ciep-01,191120,150528,1,15:05:28
em-ciep-01,191120,150536,1,15:05:36
em-ciep-01,191120,150544,1,15:05:44
em-ciep-01,191120,150553,0,15:05:53
em-ciep-01,191120,150601,0,15:06:01
em-ciep-01,191120,150609,0,15:06:09
em-ciep-01,191120,150617,1,15:06:17
em-ciep-01,191120,150625,1,15:06:25
em-ciep-01,191120,150633,1,15:06:33
em-ciep-01,191120,150641,1,15:06:41
em-ciep-01,191120,150649,1,15:06:49
em-ciep-01,191120,150657,1,15:06:57
em-ciep-01,191120,150705,1,15:07:05
em-ciep-01,191120,150713,0,15:07:13
em-ciep-01,191120,150721,1,15:07:21
em-ciep-01,191120,150729,0,15:07:29
em-ciep-01,191120,150737,0,15:07:37
em-ciep-01,191120,150745,0,15:07:45
em-ciep-01,191120,150753,0,15:07:53
em-ciep-01,191120,150801,0,15:08:01
em-ciep-01,191120,150809,0,15:08:09
em-ciep-01,191120,150817,1,15:08:17
em-ciep-01,191120,150825,0,15:08:25
em-ciep-01,191120,150832,0,15:08:32
em-ciep-01,191120,150840,1,15:08:40
em-ciep-01,191120,150848,0,15:08:48
em-ciep-01,191120,150856,0,15:08:56
em-ciep-01,191120,150904,0,15:09:04
em-ciep-01,191120,150912,0,15:09:12
em-ciep-01,191120,150920,0,15:09:20
em-ciep-01,191120,150928,0,15:09:28
em-ciep-01,191120,150936,0,15:09:36
em-ciep-01,191120,150944,1,15:09:44
em-ciep-01,191120,150952,1,15:09:52
em-ciep-01,191120,151000,1,15:10:00
em-ciep-01,191120,151008,1,15:10:08
em-ciep-01,191120,151016,0,15:10:16
em-ciep-01,191120,151024,0,15:10:24
em-ciep-01,191120,151032,1,15:10:32
em-ciep-01,191120,151040,1,15:10:40
em-ciep-01,191120,151048,0,15:10:48
em-ciep-01,191120,151056,0,15:10:56
em-ciep-01,191120,151104,0,15:11:04
em-ciep-01,191120,151113,0,15:11:13
em-ciep-01,191120,151121,0,15:11:21
em-ciep-01,191120,151129,0,15:11:29
em-ciep-01,191120,151137,0,15:11:37
em-ciep-01,191120,151145,0,15:11:45
em-ciep-01,191120,151153,0,15:11:53
em-ciep-01,191120,151201,0,15:12:01
em-ciep-01,191120,151209,0,15:12:09
em-ciep-01,191120,151217,0,15:12:17
em-ciep-01,191120,151225,0,15:12:25
em-ciep-01,191120,151233,0,15:12:33
em-ciep-01,191120,151241,1,15:12:41
em-ciep-01,191120,151249,1,15:12:49
em-ciep-01,191120,151257,1,15:12:57
em-ciep-01,191120,151305,1,15:13:05
em-ciep-01,191120,151313,1,15:13:13
em-ciep-01,191120,151321,1,15:13:21
em-ciep-01,191120,151329,1,15:13:29
em-ciep-01,191120,151337,1,15:13:37
em-ciep-01,191120,151345,0,15:13:45
em-ciep-01,191120,151352,0,15:13:52
em-ciep-01,191120,151400,0,15:14:00
em-ciep-01,191120,151408,0,15:14:08
em-ciep-01,191120,151416,1,15:14:16
em-ciep-01,191120,151424,1,15:14:24
em-ciep-01,191120,151432,1,15:14:32
em-ciep-01,191120,151440,1,15:14:40
em-ciep-01,191120,151448,1,15:14:48
em-ciep-01,191120,151456,0,15:14:56
em-ciep-01,191120,151504,1,15:15:04
em-ciep-01,191120,151512,0,15:15:12
em-ciep-01,191120,151520,0,15:15:20
em-ciep-01,191120,151528,0,15:15:28
em-ciep-01,191120,151536,0,15:15:36
em-ciep-01,191120,151544,0,15:15:44
em-ciep-01,191120,151552,0,15:15:52
em-ciep-01,191120,151600,0,15:16:00
em-ciep-01,191120,151608,0,15:16:08
em-ciep-01,191120,151616,0,15:16:16
em-ciep-01,191120,151624,0,15:16:24
em-ciep-01,191120,151633,0,15:16:33
em-ciep-01,191120,151641,0,15:16:41
em-ciep-01,191120,151649,0,15:16:49
em-ciep-01,191120,151657,0,15:16:57
em-ciep-01,191120,151705,0,15:17:05
em-ciep-01,191120,151713,0,15:17:13
em-ciep-01,191120,151721,0,15:17:21
em-ciep-01,191120,151729,0,15:17:29
em-ciep-01,191120,151737,0,15:17:37
em-ciep-01,191120,151745,0,15:17:45
em-ciep-01,191120,151753,0,15:17:53
em-ciep-01,191120,151801,0,15:18:01
em-ciep-01,191120,151809,0,15:18:09
em-ciep-01,191120,151817,0,15:18:17
em-ciep-01,191120,151825,0,15:18:25
em-ciep-01,191120,151833,0,15:18:33
em-ciep-01,191120,151841,0,15:18:41
em-ciep-01,191120,151849,0,15:18:49
em-ciep-01,191120,151857,1,15:18:57
em-ciep-01,191120,151905,1,15:19:05
em-ciep-01,191120,151912,0,15:19:12
em-ciep-01,191120,151920,0,15:19:20
em-ciep-01,191120,151928,0,15:19:28
em-ciep-01,191120,151936,0,15:19:36
em-ciep-01,191120,151944,0,15:19:44
em-ciep-01,191120,151952,0,15:19:52
em-ciep-01,191120,152000,0,15:20:00
em-ciep-01,191120,152008,0,15:20:08
em-ciep-01,191120,152016,0,15:20:16
em-ciep-01,191120,152024,1,15:20:24
em-ciep-01,191120,152032,0,15:20:32
em-ciep-01,191120,152040,0,15:20:40
em-ciep-01,191120,152048,0,15:20:48
em-ciep-01,191120,152056,0,15:20:56
em-ciep-01,191120,152104,0,15:21:04
em-ciep-01,191120,152112,0,15:21:12
em-ciep-01,191120,152120,0,15:21:20
em-ciep-01,191120,152128,0,15:21:28
em-ciep-01,191120,152136,0,15:21:36
em-ciep-01,191120,152144,0,15:21:44
em-ciep-01,191120,152153,0,15:21:53
em-ciep-01,191120,152201,1,15:22:01
em-ciep-01,191120,152209,0,15:22:09
em-ciep-01,191120,152217,1,15:22:17
em-ciep-01,191120,152225,0,15:22:25
em-ciep-01,191120,152233,0,15:22:33
em-ciep-01,191120,152241,0,15:22:41
em-ciep-01,191120,152249,0,15:22:49
em-ciep-01,191120,152257,0,15:22:57
em-ciep-01,191120,152305,0,15:23:05
em-ciep-01,191120,152313,0,15:23:13
em-ciep-01,191120,152321,0,15:23:21
em-ciep-01,191120,152329,0,15:23:29
em-ciep-01,191120,152337,0,15:23:37
em-ciep-01,191120,152345,0,15:23:45
em-ciep-01,191120,152353,0,15:23:53
em-ciep-01,191120,152401,0,15:24:01
em-ciep-01,191120,152409,0,15:24:09
em-ciep-01,191120,152417,0,15:24:17
em-ciep-01,191120,152425,0,15:24:25
em-ciep-01,191120,152432,0,15:24:32
em-ciep-01,191120,152440,1,15:24:40
em-ciep-01,191120,152448,1,15:24:48
em-ciep-01,191120,152456,0,15:24:56
em-ciep-01,191120,152504,0,15:25:04
em-ciep-01,191120,152512,0,15:25:12
em-ciep-01,191120,152520,0,15:25:20
em-ciep-01,191120,152528,0,15:25:28
em-ciep-01,191120,152536,1,15:25:36
em-ciep-01,191120,152544,0,15:25:44
em-ciep-01,191120,152552,1,15:25:52
em-ciep-01,191120,152600,0,15:26:00
em-ciep-01,191120,152608,0,15:26:08
em-ciep-01,191120,152616,0,15:26:16
em-ciep-01,191120,152624,0,15:26:24
em-ciep-01,191120,152632,0,15:26:32
em-ciep-01,191120,152640,0,15:26:40
em-ciep-01,191120,152648,0,15:26:48
em-ciep-01,191120,152656,0,15:26:56
em-ciep-01,191120,152704,0,15:27:04
em-ciep-01,191120,152713,0,15:27:13
em-ciep-01,191120,152721,0,15:27:21
em-ciep-01,191120,152729,0,15:27:29
em-ciep-01,191120,152737,0,15:27:37
em-ciep-01,191120,152745,0,15:27:45
em-ciep-01,191120,152753,0,15:27:53
em-ciep-01,191120,152801,0,15:28:01
em-ciep-01,191120,152809,0,15:28:09
em-ciep-01,191120,152817,0,15:28:17
em-ciep-01,191120,152825,0,15:28:25
em-ciep-01,191120,152833,0,15:28:33
em-ciep-01,191120,152841,0,15:28:41
em-ciep-01,191120,152849,0,15:28:49
em-ciep-01,191120,152857,1,15:28:57
em-ciep-01,191120,152905,2,15:29:05
em-ciep-01,191120,152913,2,15:29:13
em-ciep-01,191120,152921,0,15:29:21
em-ciep-01,191120,152929,1,15:29:29
em-ciep-01,191120,152937,0,15:29:37
em-ciep-01,191120,152945,0,15:29:45
em-ciep-01,191120,152952,0,15:29:52
em-ciep-01,191120,153000,0,15:30:00
em-ciep-01,191120,153008,0,15:30:08
em-ciep-01,191120,153016,0,15:30:16
em-ciep-01,191120,153024,0,15:30:24
em-ciep-01,191120,153032,0,15:30:32
em-ciep-01,191120,153040,0,15:30:40
em-ciep-01,191120,153048,0,15:30:48
em-ciep-01,191120,153056,0,15:30:56
em-ciep-01,191120,153104,0,15:31:04
em-ciep-01,191120,153112,0,15:31:12
em-ciep-01,191120,153120,0,15:31:20
em-ciep-01,191120,153128,0,15:31:28
em-ciep-01,191120,153136,0,15:31:36
em-ciep-01,191120,153144,0,15:31:44
em-ciep-01,191120,153152,0,15:31:52
em-ciep-01,191120,153200,0,15:32:00
em-ciep-01,191120,153208,0,15:32:08
em-ciep-01,191120,153216,0,15:32:16
em-ciep-01,191120,153224,0,15:32:24
em-ciep-01,191120,153233,0,15:32:33
em-ciep-01,191120,153241,0,15:32:41
em-ciep-01,191120,153249,0,15:32:49
em-ciep-01,191120,153257,0,15:32:57
em-ciep-01,191120,153305,0,15:33:05
em-ciep-01,191120,153313,0,15:33:13
em-ciep-01,191120,153321,0,15:33:21
em-ciep-01,191120,153329,0,15:33:29
em-ciep-01,191120,153337,0,15:33:37
em-ciep-01,191120,153345,0,15:33:45
em-ciep-01,191120,153353,0,15:33:53
em-ciep-01,191120,153401,0,15:34:01
em-ciep-01,191120,153409,0,15:34:09
em-ciep-01,191120,153417,0,15:34:17
em-ciep-01,191120,153425,0,15:34:25
em-ciep-01,191120,153433,0,15:34:33
em-ciep-01,191120,153441,0,15:34:41
em-ciep-01,191120,153449,0,15:34:49
em-ciep-01,191120,153457,0,15:34:57
em-ciep-01,191120,153505,0,15:35:05
em-ciep-01,191120,153512,0,15:35:12
em-ciep-01,191120,153520,0,15:35:20
em-ciep-01,191120,153528,0,15:35:28
em-ciep-01,191120,153536,0,15:35:36
em-ciep-01,191120,153544,0,15:35:44
em-ciep-01,191120,153552,0,15:35:52
em-ciep-01,191120,153600,0,15:36:00
em-ciep-01,191120,153608,0,15:36:08
em-ciep-01,191120,153616,0,15:36:16
em-ciep-01,191120,153624,0,15:36:24
em-ciep-01,191120,153632,0,15:36:32
em-ciep-01,191120,153640,0,15:36:40
em-ciep-01,191120,153648,1,15:36:48
em-ciep-01,191120,153656,0,15:36:56
em-ciep-01,191120,153704,1,15:37:04
em-ciep-01,191120,153712,1,15:37:12
em-ciep-01,191120,153720,1,15:37:20
em-ciep-01,191120,153728,1,15:37:28
em-ciep-01,191120,153736,0,15:37:36
em-ciep-01,191120,153744,0,15:37:44
em-ciep-01,191120,153753,0,15:37:53
em-ciep-01,191120,153801,0,15:38:01
em-ciep-01,191120,153809,0,15:38:09
em-ciep-01,191120,153817,0,15:38:17
em-ciep-01,191120,153825,0,15:38:25
em-ciep-01,191120,153833,0,15:38:33
em-ciep-01,191120,153841,0,15:38:41
em-ciep-01,191120,153849,0,15:38:49
em-ciep-01,191120,153857,0,15:38:57
em-ciep-01,191120,153905,0,15:39:05
em-ciep-01,191120,153913,0,15:39:13
em-ciep-01,191120,153921,0,15:39:21
em-ciep-01,191120,153929,0,15:39:29
em-ciep-01,191120,153937,0,15:39:37
em-ciep-01,191120,153945,0,15:39:45
em-ciep-01,191120,153953,0,15:39:53
em-ciep-01,191120,154001,0,15:40:01
em-ciep-01,191120,154009,0,15:40:09
em-ciep-01,191120,154017,0,15:40:17
em-ciep-01,191120,154025,0,15:40:25
em-ciep-01,191120,154032,1,15:40:32
em-ciep-01,191120,154040,0,15:40:40
em-ciep-01,191120,154048,0,15:40:48
em-ciep-01,191120,154056,0,15:40:56
em-ciep-01,191120,154104,0,15:41:04
em-ciep-01,191120,154112,0,15:41:12
em-ciep-01,191120,154120,0,15:41:20
em-ciep-01,191120,154128,0,15:41:28
em-ciep-01,191120,154136,0,15:41:36
em-ciep-01,191120,154144,0,15:41:44
em-ciep-01,191120,154152,0,15:41:52
em-ciep-01,191120,154200,0,15:42:00
em-ciep-01,191120,154208,0,15:42:08
em-ciep-01,191120,154216,0,15:42:16
em-ciep-01,191120,154224,0,15:42:24
em-ciep-01,191120,154232,1,15:42:32
em-ciep-01,191120,154240,1,15:42:40
em-ciep-01,191120,154248,1,15:42:48
em-ciep-01,191120,154256,1,15:42:56
em-ciep-01,191120,154304,1,15:43:04
em-ciep-01,191120,154313,2,15:43:13
em-ciep-01,191120,154321,1,15:43:21
em-ciep-01,191120,154329,1,15:43:29
em-ciep-01,191120,154337,1,15:43:37
em-ciep-01,191120,154345,0,15:43:45
em-ciep-01,191120,154353,0,15:43:53
em-ciep-01,191120,154401,0,15:44:01
em-ciep-01,191120,154409,0,15:44:09
em-ciep-01,191120,154417,0,15:44:17
em-ciep-01,191120,154425,0,15:44:25
em-ciep-01,191120,154433,0,15:44:33
em-ciep-01,191120,154441,1,15:44:41
em-ciep-01,191120,154449,1,15:44:49
em-ciep-01,191120,154457,1,15:44:57
em-ciep-01,191120,154505,2,15:45:05
em-ciep-01,191120,154513,1,15:45:13
em-ciep-01,191120,154521,0,15:45:21
em-ciep-01,191120,154529,1,15:45:29
em-ciep-01,191120,154537,1,15:45:37
em-ciep-01,191120,154545,2,15:45:45
em-ciep-01,191120,154552,5,15:45:52
em-ciep-01,191120,154600,2,15:46:00
em-ciep-01,191120,154608,3,15:46:08
em-ciep-01,191120,154616,3,15:46:16
em-ciep-01,191120,154624,3,15:46:24
em-ciep-01,191120,154632,5,15:46:32
em-ciep-01,191120,154640,5,15:46:40
em-ciep-01,191120,154648,4,15:46:48
em-ciep-01,191120,154656,6,15:46:56
em-ciep-01,191120,154704,5,15:47:04
em-ciep-01,191120,154712,6,15:47:12
em-ciep-01,191120,154720,7,15:47:20
em-ciep-01,191120,154728,6,15:47:28
em-ciep-01,191120,154736,7,15:47:36
em-ciep-01,191120,154744,7,15:47:44
em-ciep-01,191120,154752,5,15:47:52
em-ciep-01,191120,154800,4,15:48:00
em-ciep-01,191120,154808,5,15:48:08
em-ciep-01,191120,154816,5,15:48:16
em-ciep-01,191120,154824,5,15:48:24
em-ciep-01,191120,154833,7,15:48:33
em-ciep-01,191120,154841,5,15:48:41
em-ciep-01,191120,154849,4,15:48:49
em-ciep-01,191120,154857,5,15:48:57
em-ciep-01,191120,154905,5,15:49:05
em-ciep-01,191120,154913,5,15:49:13
em-ciep-01,191120,154921,5,15:49:21
em-ciep-01,191120,154929,5,15:49:29
em-ciep-01,191120,154937,5,15:49:37
em-ciep-01,191120,154945,4,15:49:45
em-ciep-01,191120,154953,3,15:49:53
em-ciep-01,191120,155001,5,15:50:01
em-ciep-01,191120,155009,7,15:50:09
em-ciep-01,191120,155017,7,15:50:17
em-ciep-01,191120,155025,7,15:50:25
em-ciep-01,191120,155033,7,15:50:33
em-ciep-01,191120,155041,6,15:50:41
em-ciep-01,191120,155049,6,15:50:49
em-ciep-01,191120,155057,6,15:50:57
em-ciep-01,191120,155105,7,15:51:05
em-ciep-01,191120,155112,8,15:51:12
em-ciep-01,191120,155120,7,15:51:20
em-ciep-01,191120,155128,7,15:51:28
em-ciep-01,191120,155136,5,15:51:36
em-ciep-01,191120,155144,6,15:51:44
em-ciep-01,191120,155152,6,15:51:52
em-ciep-01,191120,155200,6,15:52:00
em-ciep-01,191120,155208,4,15:52:08
em-ciep-01,191120,155216,5,15:52:16
em-ciep-01,191120,155224,4,15:52:24
em-ciep-01,191120,155232,4,15:52:32
em-ciep-01,191120,155240,6,15:52:40
em-ciep-01,191120,155248,5,15:52:48
em-ciep-01,191120,155256,6,15:52:56
em-ciep-01,191120,155304,7,15:53:04
em-ciep-01,191120,155312,7,15:53:12
em-ciep-01,191120,155320,7,15:53:20
em-ciep-01,191120,155328,7,15:53:28
em-ciep-01,191120,155336,7,15:53:36
em-ciep-01,191120,155344,7,15:53:44
em-ciep-01,191120,155353,8,15:53:53
em-ciep-01,191120,155401,9,15:54:01
em-ciep-01,191120,155409,7,15:54:09
em-ciep-01,191120,155417,7,15:54:17
em-ciep-01,191120,155425,8,15:54:25
em-ciep-01,191120,155433,7,15:54:33
em-ciep-01,191120,155441,6,15:54:41
em-ciep-01,191120,155449,7,15:54:49
em-ciep-01,191120,155457,9,15:54:57
em-ciep-01,191120,155505,9,15:55:05
em-ciep-01,191120,155513,10,15:55:13
em-ciep-01,191120,155521,10,15:55:21
em-ciep-01,191120,155529,11,15:55:29
em-ciep-01,191120,155537,10,15:55:37
em-ciep-01,191120,155545,11,15:55:45
em-ciep-01,191120,155553,10,15:55:53
em-ciep-01,191120,155601,10,15:56:01
em-ciep-01,191120,155609,10,15:56:09
em-ciep-01,191120,155617,9,15:56:17
em-ciep-01,191120,155625,8,15:56:25
em-ciep-01,191120,155633,9,15:56:33
em-ciep-01,191120,155641,8,15:56:41
em-ciep-01,191120,155649,9,15:56:49
em-ciep-01,191120,155657,8,15:56:57
em-ciep-01,191120,155705,8,15:57:05
em-ciep-01,191120,155713,7,15:57:13
em-ciep-01,191120,155721,7,15:57:21
em-ciep-01,191120,155729,7,15:57:29
em-ciep-01,191120,155737,9,15:57:37
em-ciep-01,191120,155745,8,15:57:45
em-ciep-01,191120,155753,9,15:57:53
em-ciep-01,191120,155801,9,15:58:01
em-ciep-01,191120,155809,10,15:58:09
em-ciep-01,191120,155817,9,15:58:17
em-ciep-01,191120,155825,9,15:58:25
em-ciep-01,191120,155833,9,15:58:33
em-ciep-01,191120,155841,9,15:58:41
em-ciep-01,191120,155849,9,15:58:49
em-ciep-01,191120,155857,9,15:58:57
em-ciep-01,191120,155905,8,15:59:05
em-ciep-01,191120,155913,8,15:59:13
em-ciep-01,191120,155921,8,15:59:21
em-ciep-01,191120,155929,9,15:59:29
em-ciep-01,191120,155937,8,15:59:37
em-ciep-01,191120,155945,8,15:59:45
em-ciep-01,191120,155953,8,15:59:53
em-ciep-01,191120,160001,10,16:00:01
em-ciep-01,191120,160009,10,16:00:09
em-ciep-01,191120,160017,9,16:00:17
em-ciep-01,191120,160025,9,16:00:25
em-ciep-01,191120,160033,10,16:00:33
em-ciep-01,191120,160041,10,16:00:41
em-ciep-01,191120,160049,10,16:00:49
em-ciep-01,191120,160057,10,16:00:57
em-ciep-01,191120,160105,9,16:01:05
em-ciep-01,191120,160113,7,16:01:13
em-ciep-01,191120,160121,7,16:01:21
em-ciep-01,191120,160129,7,16:01:29
em-ciep-01,191120,160137,7,16:01:37
em-ciep-01,191120,160145,7,16:01:45
em-ciep-01,191120,160152,7,16:01:52
em-ciep-01,191120,160200,8,16:02:00
em-ciep-01,191120,160208,7,16:02:08
em-ciep-01,191120,160216,8,16:02:16
em-ciep-01,191120,160224,8,16:02:24
em-ciep-01,191120,160232,8,16:02:32
em-ciep-01,191120,160240,8,16:02:40
em-ciep-01,191120,160248,9,16:02:48
em-ciep-01,191120,160256,7,16:02:56
em-ciep-01,191120,160304,7,16:03:04
em-ciep-01,191120,160312,8,16:03:12
em-ciep-01,191120,160320,7,16:03:20
em-ciep-01,191120,160328,8,16:03:28
em-ciep-01,191120,160336,9,16:03:36
em-ciep-01,191120,160344,9,16:03:44
em-ciep-01,191120,160352,9,16:03:52
em-ciep-01,191120,160400,9,16:04:00
em-ciep-01,191120,160408,9,16:04:08
em-ciep-01,191120,160416,7,16:04:16
em-ciep-01,191120,160424,7,16:04:24
em-ciep-01,191120,160433,6,16:04:33
em-ciep-01,191120,160441,8,16:04:41
em-ciep-01,191120,160449,8,16:04:49
em-ciep-01,191120,160457,8,16:04:57
em-ciep-01,191120,160505,8,16:05:05
em-ciep-01,191120,160513,8,16:05:13
em-ciep-01,191120,160521,8,16:05:21
em-ciep-01,191120,160529,8,16:05:29
em-ciep-01,191120,160537,6,16:05:37
em-ciep-01,191120,160545,8,16:05:45
em-ciep-01,191120,160553,8,16:05:53
em-ciep-01,191120,160601,10,16:06:01
em-ciep-01,191120,160609,10,16:06:09
em-ciep-01,191120,160617,10,16:06:17
em-ciep-01,191120,160625,10,16:06:25
em-ciep-01,191120,160633,8,16:06:33
em-ciep-01,191120,160641,9,16:06:41
em-ciep-01,191120,160649,8,16:06:49
em-ciep-01,191120,160657,8,16:06:57
em-ciep-01,191120,160705,8,16:07:05
em-ciep-01,191120,160712,8,16:07:12
em-ciep-01,191120,160720,6,16:07:20
em-ciep-01,191120,160728,8,16:07:28
em-ciep-01,191120,160736,8,16:07:36
em-ciep-01,191120,160744,8,16:07:44
em-ciep-01,191120,160752,7,16:07:52
em-ciep-01,191120,160800,6,16:08:00
em-ciep-01,191120,160808,6,16:08:08
em-ciep-01,191120,160816,6,16:08:16
em-ciep-01,191120,160824,6,16:08:24
em-ciep-01,191120,160832,7,16:08:32
em-ciep-01,191120,160840,8,16:08:40
em-ciep-01,191120,160848,11,16:08:48
em-ciep-01,191120,160856,13,16:08:56
em-ciep-01,191120,160904,11,16:09:04
em-ciep-01,191120,160912,11,16:09:12
em-ciep-01,191120,160920,10,16:09:20
em-ciep-01,191120,160928,9,16:09:28
em-ciep-01,191120,160936,9,16:09:36
em-ciep-01,191120,160944,8,16:09:44
em-ciep-01,191120,160953,6,16:09:53
em-ciep-01,191120,161001,8,16:10:01
em-ciep-01,191120,161009,8,16:10:09
em-ciep-01,191120,161017,7,16:10:17
em-ciep-01,191120,161025,7,16:10:25
em-ciep-01,191120,161033,7,16:10:33
em-ciep-01,191120,161041,6,16:10:41
em-ciep-01,191120,161049,8,16:10:49
em-ciep-01,191120,161057,9,16:10:57
em-ciep-01,191120,161105,9,16:11:05
em-ciep-01,191120,161113,7,16:11:13
em-ciep-01,191120,161121,7,16:11:21
em-ciep-01,191120,161129,6,16:11:29
em-ciep-01,191120,161137,6,16:11:37
em-ciep-01,191120,161145,6,16:11:45
em-ciep-01,191120,161153,7,16:11:53
em-ciep-01,191120,161201,7,16:12:01
em-ciep-01,191120,161209,7,16:12:09
em-ciep-01,191120,161217,7,16:12:17
em-ciep-01,191120,161225,5,16:12:25
em-ciep-01,191120,161232,9,16:12:32
em-ciep-01,191120,161240,7,16:12:40
em-ciep-01,191120,161248,7,16:12:48
em-ciep-01,191120,161256,8,16:12:56
em-ciep-01,191120,161304,8,16:13:04
em-ciep-01,191120,161312,7,16:13:12
em-ciep-01,191120,161320,7,16:13:20
em-ciep-01,191120,161328,8,16:13:28
em-ciep-01,191120,161336,8,16:13:36
em-ciep-01,191120,161344,7,16:13:44
em-ciep-01,191120,161352,8,16:13:52
em-ciep-01,191120,161400,8,16:14:00
em-ciep-01,191120,161408,7,16:14:08
em-ciep-01,191120,161416,7,16:14:16
em-ciep-01,191120,161424,7,16:14:24
em-ciep-01,191120,161432,8,16:14:32
em-ciep-01,191120,161440,7,16:14:40
em-ciep-01,191120,161448,9,16:14:48
em-ciep-01,191120,161456,8,16:14:56
em-ciep-01,191120,161504,9,16:15:04
em-ciep-01,191120,161513,4,16:15:13
em-ciep-01,191120,161521,9,16:15:21
em-ciep-01,191120,161529,9,16:15:29
em-ciep-01,191120,161537,8,16:15:37
em-ciep-01,191120,161545,7,16:15:45
em-ciep-01,191120,161553,7,16:15:53
em-ciep-01,191120,161601,6,16:16:01
em-ciep-01,191120,161609,6,16:16:09
em-ciep-01,191120,161617,5,16:16:17
em-ciep-01,191120,161625,6,16:16:25
em-ciep-01,191120,161633,6,16:16:33
em-ciep-01,191120,161641,7,16:16:41
em-ciep-01,191120,161649,5,16:16:49
em-ciep-01,191120,161657,8,16:16:57
em-ciep-01,191120,161705,6,16:17:05
em-ciep-01,191120,161713,8,16:17:13
em-ciep-01,191120,161721,8,16:17:21
em-ciep-01,191120,161729,6,16:17:29
em-ciep-01,191120,161737,5,16:17:37
em-ciep-01,191120,161745,4,16:17:45
em-ciep-01,191120,161753,7,16:17:53
em-ciep-01,191120,161801,5,16:18:01
em-ciep-01,191120,161809,4,16:18:09
em-ciep-01,191120,161817,4,16:18:17
em-ciep-01,191120,161825,6,16:18:25
em-ciep-01,191120,161833,6,16:18:33
em-ciep-01,191120,161841,4,16:18:41
em-ciep-01,191120,161849,5,16:18:49
em-ciep-01,191120,161857,5,16:18:57
em-ciep-01,191120,161905,5,16:19:05
em-ciep-01,191120,161913,5,16:19:13
em-ciep-01,191120,161921,7,16:19:21
em-ciep-01,191120,161929,7,16:19:29
em-ciep-01,191120,161937,8,16:19:37
em-ciep-01,191120,161945,7,16:19:45
em-ciep-01,191120,161953,8,16:19:53
em-ciep-01,191120,162001,6,16:20:01
em-ciep-01,191120,162009,6,16:20:09
em-ciep-01,191120,162017,7,16:20:17
em-ciep-01,191120,162025,7,16:20:25
em-ciep-01,191120,162033,6,16:20:33
em-ciep-01,191120,162041,6,16:20:41
em-ciep-01,191120,162049,6,16:20:49
em-ciep-01,191120,162057,7,16:20:57
em-ciep-01,191120,162105,7,16:21:05
em-ciep-01,191120,162113,6,16:21:13
em-ciep-01,191120,162121,6,16:21:21
em-ciep-01,191120,162129,6,16:21:29
em-ciep-01,191120,162137,7,16:21:37
em-ciep-01,191120,162145,7,16:21:45
em-ciep-01,191120,162153,6,16:21:53
em-ciep-01,191120,162201,6,16:22:01
em-ciep-01,191120,162209,4,16:22:09
em-ciep-01,191120,162217,4,16:22:17
em-ciep-01,191120,162225,5,16:22:25
em-ciep-01,191120,162233,5,16:22:33
em-ciep-01,191120,162241,5,16:22:41
em-ciep-01,191120,162249,7,16:22:49
em-ciep-01,191120,162257,7,16:22:57
em-ciep-01,191120,162305,7,16:23:05
em-ciep-01,191120,162313,5,16:23:13
em-ciep-01,191120,162321,5,16:23:21
em-ciep-01,191120,162329,5,16:23:29
em-ciep-01,191120,162337,5,16:23:37
em-ciep-01,191120,162345,5,16:23:45
em-ciep-01,191120,162353,4,16:23:53
em-ciep-01,191120,162401,4,16:24:01
em-ciep-01,191120,162409,5,16:24:09
em-ciep-01,191120,162417,5,16:24:17
